image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0002086.jpg,data\raw\images\fairface_0002100.jpg,1,Female_20-39_Medium,train_identity_0498,train_identity_0498,train
data\raw\images\fairface_0006131.jpg,data\raw\images\fairface_0006148.jpg,1,Male_20-39_Light,train_identity_1190,train_identity_1190,train
data\raw\images\fairface_0004791.jpg,data\raw\images\fairface_0004823.jpg,1,Male_20-39_Light,train_identity_1172,train_identity_1172,train
data\raw\images\fairface_0005226.jpg,data\raw\images\fairface_0005392.jpg,1,Male_40-59_Dark,train_identity_1501,train_identity_1501,train
data\raw\images\fairface_0003968.jpg,data\raw\images\fairface_0004099.jpg,1,Female_20-39_Dark,train_identity_0240,train_identity_0240,train
data\raw\images\fairface_0003694.jpg,data\raw\images\fairface_0003752.jpg,1,Male_60+_Medium,train_identity_1710,train_identity_1710,train
data\raw\images\fairface_0001159.jpg,data\raw\images\fairface_0001164.jpg,1,Female_20-39_Medium,train_identity_0479,train_identity_0479,train
data\raw\images\fairface_0005544.jpg,data\raw\images\fairface_0005555.jpg,1,Male_40-59_Medium,train_identity_1596,train_identity_1596,train
data\raw\images\fairface_0007569.jpg,data\raw\images\fairface_0007573.jpg,1,Male_40-59_Light,train_identity_1542,train_identity_1542,train
data\raw\images\fairface_0007354.jpg,data\raw\images\fairface_0007397.jpg,1,Male_20-39_Light,train_identity_1209,train_identity_1209,train
data\raw\images\fairface_0007810.jpg,data\raw\images\fairface_0007821.jpg,1,Female_20-39_Medium,train_identity_0621,train_identity_0621,train
data\raw\images\fairface_0000320.jpg,data\raw\images\fairface_0000325.jpg,1,Female_20-39_Medium,train_identity_0462,train_identity_0462,train
data\raw\images\fairface_0006134.jpg,data\raw\images\fairface_0006138.jpg,1,Female_0-19_Light,train_identity_0076,train_identity_0076,train
data\raw\images\fairface_0004919.jpg,data\raw\images\fairface_0004920.jpg,1,Male_20-39_Medium,train_identity_1370,train_identity_1370,train
data\raw\images\fairface_0002247.jpg,data\raw\images\fairface_0002252.jpg,1,Female_20-39_Dark,train_identity_0228,train_identity_0228,train
data\raw\images\fairface_0007681.jpg,data\raw\images\fairface_0007730.jpg,1,Female_20-39_Medium,train_identity_0619,train_identity_0619,train
data\raw\images\fairface_0006560.jpg,data\raw\images\fairface_0006614.jpg,1,Male_60+_Medium,train_identity_1728,train_identity_1728,train
data\raw\images\fairface_0002673.jpg,data\raw\images\fairface_0002701.jpg,1,Female_20-39_Dark,train_identity_0231,train_identity_0231,train
data\raw\images\fairface_0005927.jpg,data\raw\images\fairface_0005960.jpg,1,Female_0-19_Medium,train_identity_0167,train_identity_0167,train
data\raw\images\fairface_0001920.jpg,data\raw\images\fairface_0001940.jpg,1,Male_20-39_Medium,train_identity_1298,train_identity_1298,train
data\raw\images\fairface_0006499.jpg,data\raw\images\fairface_0006502.jpg,1,Female_20-39_Medium,train_identity_0592,train_identity_0592,train
data\raw\images\fairface_0004193.jpg,data\raw\images\fairface_0004262.jpg,1,Female_40-59_Light,train_identity_0687,train_identity_0687,train
data\raw\images\fairface_0000084.jpg,data\raw\images\fairface_0000093.jpg,1,Female_20-39_Light,train_identity_0278,train_identity_0278,train
data\raw\images\fairface_0003456.jpg,data\raw\images\fairface_0003462.jpg,1,Female_20-39_Medium,train_identity_0529,train_identity_0529,train
data\raw\images\fairface_0000861.jpg,data\raw\images\fairface_0000864.jpg,1,Male_60+_Light,train_identity_1648,train_identity_1648,train
data\raw\images\fairface_0007057.jpg,data\raw\images\fairface_0007095.jpg,1,Female_0-19_Light,train_identity_0081,train_identity_0081,train
data\raw\images\fairface_0003863.jpg,data\raw\images\fairface_0003898.jpg,1,Female_20-39_Medium,train_identity_0539,train_identity_0539,train
data\raw\images\fairface_0008592.jpg,data\raw\images\fairface_0008631.jpg,1,Female_20-39_Medium,train_identity_0638,train_identity_0638,train
data\raw\images\fairface_0002020.jpg,data\raw\images\fairface_0002022.jpg,1,Male_40-59_Light,train_identity_1517,train_identity_1517,train
data\raw\images\fairface_0001724.jpg,data\raw\images\fairface_0001821.jpg,1,Male_0-19_Light,train_identity_0870,train_identity_0870,train
data\raw\images\fairface_0002528.jpg,data\raw\images\fairface_0002549.jpg,1,Male_20-39_Medium,train_identity_1313,train_identity_1313,train
data\raw\images\fairface_0002191.jpg,data\raw\images\fairface_0002230.jpg,1,Male_0-19_Medium,train_identity_0954,train_identity_0954,train
data\raw\images\fairface_0001029.jpg,data\raw\images\fairface_0001030.jpg,1,Male_60+_Medium,train_identity_1692,train_identity_1692,train
data\raw\images\fairface_0004616.jpg,data\raw\images\fairface_0004619.jpg,1,Male_20-39_Medium,train_identity_1360,train_identity_1360,train
data\raw\images\fairface_0001656.jpg,data\raw\images\fairface_0001707.jpg,1,Female_0-19_Medium,train_identity_0118,train_identity_0118,train
data\raw\images\fairface_0008911.jpg,data\raw\images\fairface_0008940.jpg,1,Male_0-19_Dark,train_identity_0853,train_identity_0853,train
data\raw\images\fairface_0002255.jpg,data\raw\images\fairface_0002321.jpg,1,Male_60+_Medium,train_identity_1701,train_identity_1701,train
data\raw\images\fairface_0004392.jpg,data\raw\images\fairface_0004393.jpg,1,Female_20-39_Medium,train_identity_0549,train_identity_0549,train
data\raw\images\fairface_0004567.jpg,data\raw\images\fairface_0004582.jpg,1,Male_20-39_Medium,train_identity_1359,train_identity_1359,train
data\raw\images\fairface_0000605.jpg,data\raw\images\fairface_0000626.jpg,1,Male_60+_Medium,train_identity_1690,train_identity_1690,train
data\raw\images\fairface_0004117.jpg,data\raw\images\fairface_0004163.jpg,1,Male_40-59_Medium,train_identity_1582,train_identity_1582,train
data\raw\images\fairface_0001135.jpg,data\raw\images\fairface_0001196.jpg,1,Male_0-19_Dark,train_identity_0820,train_identity_0820,train
data\raw\images\fairface_0008163.jpg,data\raw\images\fairface_0008223.jpg,1,Female_40-59_Medium,train_identity_0741,train_identity_0741,train
data\raw\images\fairface_0005673.jpg,data\raw\images\fairface_0005691.jpg,1,Female_0-19_Medium,train_identity_0165,train_identity_0165,train
data\raw\images\fairface_0008067.jpg,data\raw\images\fairface_0008080.jpg,1,Male_40-59_Medium,train_identity_1620,train_identity_1620,train
data\raw\images\fairface_0000118.jpg,data\raw\images\fairface_0000185.jpg,1,Male_60+_Medium,train_identity_1687,train_identity_1687,train
data\raw\images\fairface_0001521.jpg,data\raw\images\fairface_0001531.jpg,1,Male_20-39_Medium,train_identity_1289,train_identity_1289,train
data\raw\images\fairface_0000125.jpg,data\raw\images\fairface_0000202.jpg,1,Male_20-39_Dark,train_identity_1046,train_identity_1046,train
data\raw\images\fairface_0007624.jpg,data\raw\images\fairface_0007691.jpg,1,Male_0-19_Medium,train_identity_1018,train_identity_1018,train
data\raw\images\fairface_0002464.jpg,data\raw\images\fairface_0002543.jpg,1,Male_0-19_Light,train_identity_0875,train_identity_0875,train
data\raw\images\fairface_0008757.jpg,data\raw\images\fairface_0008791.jpg,1,Female_0-19_Medium,train_identity_0200,train_identity_0200,train
data\raw\images\fairface_0004960.jpg,data\raw\images\fairface_0005086.jpg,1,Male_40-59_Medium,train_identity_1591,train_identity_1591,train
data\raw\images\fairface_0000306.jpg,data\raw\images\fairface_0000312.jpg,1,Male_20-39_Medium,train_identity_1258,train_identity_1258,train
data\raw\images\fairface_0002582.jpg,data\raw\images\fairface_0002628.jpg,1,Male_20-39_Light,train_identity_1139,train_identity_1139,train
data\raw\images\fairface_0005872.jpg,data\raw\images\fairface_0005875.jpg,1,Male_20-39_Medium,train_identity_1391,train_identity_1391,train
data\raw\images\fairface_0006749.jpg,data\raw\images\fairface_0006770.jpg,1,Male_20-39_Light,train_identity_1200,train_identity_1200,train
data\raw\images\fairface_0009360.jpg,data\raw\images\fairface_0009537.jpg,1,Female_40-59_Medium,train_identity_0746,train_identity_0746,train
data\raw\images\fairface_0004252.jpg,data\raw\images\fairface_0004367.jpg,1,Female_0-19_Medium,train_identity_0149,train_identity_0149,train
data\raw\images\fairface_0003013.jpg,data\raw\images\fairface_0003069.jpg,1,Female_20-39_Light,train_identity_0328,train_identity_0328,train
data\raw\images\fairface_0002803.jpg,data\raw\images\fairface_0002838.jpg,1,Male_0-19_Medium,train_identity_0962,train_identity_0962,train
data\raw\images\fairface_0008923.jpg,data\raw\images\fairface_0009040.jpg,1,Male_20-39_Dark,train_identity_1091,train_identity_1091,train
data\raw\images\fairface_0001582.jpg,data\raw\images\fairface_0001634.jpg,1,Male_20-39_Dark,train_identity_1052,train_identity_1052,train
data\raw\images\fairface_0000845.jpg,data\raw\images\fairface_0000874.jpg,1,Male_20-39_Medium,train_identity_1271,train_identity_1271,train
data\raw\images\fairface_0004070.jpg,data\raw\images\fairface_0004105.jpg,1,Female_20-39_Medium,train_identity_0542,train_identity_0542,train
data\raw\images\fairface_0009736.jpg,data\raw\images\fairface_0009750.jpg,1,Male_20-39_Dark,train_identity_1098,train_identity_1098,train
data\raw\images\fairface_0000727.jpg,data\raw\images\fairface_0000729.jpg,1,Male_20-39_Light,train_identity_1110,train_identity_1110,train
data\raw\images\fairface_0008502.jpg,data\raw\images\fairface_0008531.jpg,1,Male_20-39_Light,train_identity_1229,train_identity_1229,train
data\raw\images\fairface_0006795.jpg,data\raw\images\fairface_0006831.jpg,1,Male_40-59_Medium,train_identity_1609,train_identity_1609,train
data\raw\images\fairface_0000008.jpg,data\raw\images\fairface_0000032.jpg,1,Male_20-39_Medium,train_identity_1250,train_identity_1250,train
data\raw\images\fairface_0007619.jpg,data\raw\images\fairface_0007674.jpg,1,Male_40-59_Medium,train_identity_1615,train_identity_1615,train
data\raw\images\fairface_0002822.jpg,data\raw\images\fairface_0002917.jpg,1,Male_40-59_Light,train_identity_1521,train_identity_1521,train
data\raw\images\fairface_0009468.jpg,data\raw\images\fairface_0009486.jpg,1,Female_0-19_Medium,train_identity_0207,train_identity_0207,train
data\raw\images\fairface_0006195.jpg,data\raw\images\fairface_0006214.jpg,1,Female_20-39_Light,train_identity_0382,train_identity_0382,train
data\raw\images\fairface_0000029.jpg,data\raw\images\fairface_0000061.jpg,1,Female_20-39_Medium,train_identity_0457,train_identity_0457,train
data\raw\images\fairface_0006842.jpg,data\raw\images\fairface_0006872.jpg,1,Male_20-39_Medium,train_identity_1416,train_identity_1416,train
data\raw\images\fairface_0002736.jpg,data\raw\images\fairface_0002929.jpg,1,Female_60+_Light,train_identity_0765,train_identity_0765,train
data\raw\images\fairface_0009279.jpg,data\raw\images\fairface_0009292.jpg,1,Female_0-19_Medium,train_identity_0205,train_identity_0205,train
data\raw\images\fairface_0004588.jpg,data\raw\images\fairface_0004608.jpg,1,Male_20-39_Light,train_identity_1167,train_identity_1167,train
data\raw\images\fairface_0001124.jpg,data\raw\images\fairface_0001131.jpg,1,Male_0-19_Light,train_identity_0865,train_identity_0865,train
data\raw\images\fairface_0003183.jpg,data\raw\images\fairface_0003204.jpg,1,Female_40-59_Medium,train_identity_0716,train_identity_0716,train
data\raw\images\fairface_0006816.jpg,data\raw\images\fairface_0006893.jpg,1,Female_0-19_Medium,train_identity_0177,train_identity_0177,train
data\raw\images\fairface_0000531.jpg,data\raw\images\fairface_0000616.jpg,1,Male_20-39_Dark,train_identity_1047,train_identity_1047,train
data\raw\images\fairface_0001395.jpg,data\raw\images\fairface_0001445.jpg,1,Female_0-19_Light,train_identity_0047,train_identity_0047,train
data\raw\images\fairface_0005323.jpg,data\raw\images\fairface_0005354.jpg,1,Female_0-19_Medium,train_identity_0162,train_identity_0162,train
data\raw\images\fairface_0009650.jpg,data\raw\images\fairface_0009661.jpg,1,Female_20-39_Medium,train_identity_0659,train_identity_0659,train
data\raw\images\fairface_0002697.jpg,data\raw\images\fairface_0002702.jpg,1,Female_20-39_Light,train_identity_0323,train_identity_0323,train
data\raw\images\fairface_0009590.jpg,data\raw\images\fairface_0009606.jpg,1,Male_20-39_Medium,train_identity_1483,train_identity_1483,train
data\raw\images\fairface_0009943.jpg,data\raw\images\fairface_0009946.jpg,1,Female_0-19_Medium,train_identity_0213,train_identity_0213,train
data\raw\images\fairface_0000491.jpg,data\raw\images\fairface_0000561.jpg,1,Female_0-19_Medium,train_identity_0104,train_identity_0104,train
data\raw\images\fairface_0003012.jpg,data\raw\images\fairface_0003070.jpg,1,Male_40-59_Medium,train_identity_1574,train_identity_1574,train
data\raw\images\fairface_0000755.jpg,data\raw\images\fairface_0000812.jpg,1,Female_20-39_Light,train_identity_0291,train_identity_0291,train
data\raw\images\fairface_0002673.jpg,data\raw\images\fairface_0002761.jpg,1,Female_20-39_Dark,train_identity_0231,train_identity_0231,train
data\raw\images\fairface_0005251.jpg,data\raw\images\fairface_0005277.jpg,1,Female_20-39_Light,train_identity_0367,train_identity_0367,train
data\raw\images\fairface_0006621.jpg,data\raw\images\fairface_0006650.jpg,1,Female_20-39_Medium,train_identity_0595,train_identity_0595,train
data\raw\images\fairface_0007857.jpg,data\raw\images\fairface_0007877.jpg,1,Male_0-19_Medium,train_identity_1022,train_identity_1022,train
data\raw\images\fairface_0009382.jpg,data\raw\images\fairface_0009445.jpg,1,Male_60+_Medium,train_identity_1749,train_identity_1749,train
data\raw\images\fairface_0007251.jpg,data\raw\images\fairface_0007264.jpg,1,Male_0-19_Medium,train_identity_1012,train_identity_1012,train
data\raw\images\fairface_0003492.jpg,data\raw\images\fairface_0003517.jpg,1,Female_20-39_Medium,train_identity_0530,train_identity_0530,train
data\raw\images\fairface_0003557.jpg,data\raw\images\fairface_0003568.jpg,1,Female_20-39_Medium,train_identity_0532,train_identity_0532,train
data\raw\images\fairface_0007725.jpg,data\raw\images\fairface_0007768.jpg,1,Male_0-19_Medium,train_identity_1019,train_identity_1019,train
data\raw\images\fairface_0004988.jpg,data\raw\images\fairface_0005008.jpg,1,Male_20-39_Light,train_identity_1175,train_identity_1175,train
data\raw\images\fairface_0009673.jpg,data\raw\images\fairface_0009718.jpg,1,Female_0-19_Light,train_identity_0096,train_identity_0096,train
data\raw\images\fairface_0000870.jpg,data\raw\images\fairface_0000896.jpg,1,Male_20-39_Light,train_identity_1113,train_identity_1113,train
data\raw\images\fairface_0006093.jpg,data\raw\images\fairface_0006148.jpg,1,Male_20-39_Light,train_identity_1190,train_identity_1190,train
data\raw\images\fairface_0008226.jpg,data\raw\images\fairface_0008273.jpg,1,Male_40-59_Light,train_identity_1544,train_identity_1544,train
data\raw\images\fairface_0001000.jpg,data\raw\images\fairface_0001012.jpg,1,Male_20-39_Dark,train_identity_1049,train_identity_1049,train
data\raw\images\fairface_0003211.jpg,data\raw\images\fairface_0003262.jpg,1,Male_40-59_Medium,train_identity_1576,train_identity_1576,train
data\raw\images\fairface_0004804.jpg,data\raw\images\fairface_0004834.jpg,1,Male_0-19_Medium,train_identity_0986,train_identity_0986,train
data\raw\images\fairface_0002459.jpg,data\raw\images\fairface_0002513.jpg,1,Male_0-19_Medium,train_identity_0957,train_identity_0957,train
data\raw\images\fairface_0001089.jpg,data\raw\images\fairface_0001096.jpg,1,Female_0-19_Light,train_identity_0045,train_identity_0045,train
data\raw\images\fairface_0000607.jpg,data\raw\images\fairface_0000618.jpg,1,Female_0-19_Medium,train_identity_0105,train_identity_0105,train
data\raw\images\fairface_0002818.jpg,data\raw\images\fairface_0002821.jpg,1,Female_20-39_Medium,train_identity_0514,train_identity_0514,train
data\raw\images\fairface_0005933.jpg,data\raw\images\fairface_0005935.jpg,1,Female_20-39_Medium,train_identity_0578,train_identity_0578,train
data\raw\images\fairface_0005506.jpg,data\raw\images\fairface_0005708.jpg,1,Male_20-39_Dark,train_identity_1075,train_identity_1075,train
data\raw\images\fairface_0009808.jpg,data\raw\images\fairface_0009902.jpg,1,Male_40-59_Medium,train_identity_1633,train_identity_1633,train
data\raw\images\fairface_0005408.jpg,data\raw\images\fairface_0005417.jpg,1,Male_20-39_Light,train_identity_1181,train_identity_1181,train
data\raw\images\fairface_0003141.jpg,data\raw\images\fairface_0003168.jpg,1,Male_60+_Medium,train_identity_1707,train_identity_1707,train
data\raw\images\fairface_0000103.jpg,data\raw\images\fairface_0000130.jpg,1,Male_0-19_Medium,train_identity_0927,train_identity_0927,train
data\raw\images\fairface_0005039.jpg,data\raw\images\fairface_0005109.jpg,1,Female_40-59_Medium,train_identity_0727,train_identity_0727,train
