image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0002767.jpg,data\raw\images\fairface_0007002.jpg,0,Male_60+_Light__vs__Male_60+_Medium,audit_identity_0358,audit_identity_0374,audit
data\raw\images\fairface_0002649.jpg,data\raw\images\fairface_0003646.jpg,0,Female_0-19_Medium__vs__Female_60+_Medium,audit_identity_0029,audit_identity_0171,audit
data\raw\images\fairface_0005722.jpg,data\raw\images\fairface_0000289.jpg,0,Female_60+_Light__vs__Male_20-39_Dark,audit_identity_0166,audit_identity_0227,audit
data\raw\images\fairface_0002693.jpg,data\raw\images\fairface_0002711.jpg,0,Male_20-39_Light__vs__Male_40-59_Dark,audit_identity_0248,audit_identity_0324,audit
data\raw\images\fairface_0006115.jpg,data\raw\images\fairface_0006805.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0258,audit_identity_0261,audit
data\raw\images\fairface_0002220.jpg,data\raw\images\fairface_0009639.jpg,0,Male_0-19_Medium__vs__Male_0-19_Medium,audit_identity_0206,audit_identity_0226,audit
data\raw\images\fairface_0005773.jpg,data\raw\images\fairface_0005350.jpg,0,Female_0-19_Light__vs__Female_20-39_Medium,audit_identity_0017,audit_identity_0123,audit
data\raw\images\fairface_0002773.jpg,data\raw\images\fairface_0004277.jpg,0,Male_0-19_Medium__vs__Male_60+_Medium,audit_identity_0207,audit_identity_0370,audit
data\raw\images\fairface_0000651.jpg,data\raw\images\fairface_0005868.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0023,audit_identity_0301,audit
data\raw\images\fairface_0005352.jpg,data\raw\images\fairface_0005145.jpg,0,Female_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0036,audit_identity_0345,audit
data\raw\images\fairface_0006859.jpg,data\raw\images\fairface_0007971.jpg,0,Female_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0039,audit_identity_0350,audit
data\raw\images\fairface_0001123.jpg,data\raw\images\fairface_0007649.jpg,0,Male_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0204,audit_identity_0350,audit
data\raw\images\fairface_0004521.jpg,data\raw\images\fairface_0006714.jpg,0,Female_0-19_Light__vs__Male_20-39_Medium,audit_identity_0014,audit_identity_0305,audit
data\raw\images\fairface_0001321.jpg,data\raw\images\fairface_0000076.jpg,0,Male_0-19_Medium__vs__Male_20-39_Light,audit_identity_0205,audit_identity_0239,audit
data\raw\images\fairface_0005619.jpg,data\raw\images\fairface_0004504.jpg,0,Male_20-39_Dark__vs__Male_40-59_Medium,audit_identity_0234,audit_identity_0343,audit
data\raw\images\fairface_0003490.jpg,data\raw\images\fairface_0005729.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0289,audit_identity_0300,audit
data\raw\images\fairface_0000026.jpg,data\raw\images\fairface_0007212.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0201,audit_identity_0308,audit
data\raw\images\fairface_0009160.jpg,data\raw\images\fairface_0003100.jpg,0,Male_0-19_Medium__vs__Male_60+_Dark,audit_identity_0223,audit_identity_0353,audit
data\raw\images\fairface_0005707.jpg,data\raw\images\fairface_0005258.jpg,0,Female_20-39_Light__vs__Male_40-59_Light,audit_identity_0083,audit_identity_0330,audit
data\raw\images\fairface_0003561.jpg,data\raw\images\fairface_0007118.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0033,audit_identity_0307,audit
data\raw\images\fairface_0009450.jpg,data\raw\images\fairface_0000863.jpg,0,Female_20-39_Medium__vs__Female_40-59_Medium,audit_identity_0142,audit_identity_0153,audit
data\raw\images\fairface_0005286.jpg,data\raw\images\fairface_0005515.jpg,0,Female_0-19_Medium__vs__Female_20-39_Light,audit_identity_0036,audit_identity_0082,audit
data\raw\images\fairface_0006374.jpg,data\raw\images\fairface_0008381.jpg,0,Male_0-19_Medium__vs__Male_60+_Light,audit_identity_0216,audit_identity_0362,audit
data\raw\images\fairface_0006176.jpg,data\raw\images\fairface_0005038.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,audit_identity_0056,audit_identity_0121,audit
data\raw\images\fairface_0009723.jpg,data\raw\images\fairface_0003654.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,audit_identity_0060,audit_identity_0074,audit
data\raw\images\fairface_0000682.jpg,data\raw\images\fairface_0000337.jpg,0,Male_20-39_Dark__vs__Male_20-39_Light,audit_identity_0227,audit_identity_0239,audit
data\raw\images\fairface_0005698.jpg,data\raw\images\fairface_0001847.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0124,audit_identity_0246,audit
data\raw\images\fairface_0003506.jpg,data\raw\images\fairface_0006342.jpg,0,Male_0-19_Dark__vs__Male_20-39_Medium,audit_identity_0179,audit_identity_0304,audit
data\raw\images\fairface_0005116.jpg,data\raw\images\fairface_0003986.jpg,0,Female_0-19_Dark__vs__Female_20-39_Light,audit_identity_0004,audit_identity_0076,audit
data\raw\images\fairface_0004524.jpg,data\raw\images\fairface_0008521.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0296,audit_identity_0315,audit
data\raw\images\fairface_0000666.jpg,data\raw\images\fairface_0009924.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0202,audit_identity_0322,audit
data\raw\images\fairface_0004190.jpg,data\raw\images\fairface_0004524.jpg,0,Female_0-19_Light__vs__Male_20-39_Medium,audit_identity_0013,audit_identity_0296,audit
data\raw\images\fairface_0001473.jpg,data\raw\images\fairface_0001066.jpg,0,Female_20-39_Medium__vs__Female_40-59_Dark,audit_identity_0105,audit_identity_0145,audit
data\raw\images\fairface_0006027.jpg,data\raw\images\fairface_0003006.jpg,0,Female_20-39_Light__vs__Female_40-59_Dark,audit_identity_0083,audit_identity_0145,audit
data\raw\images\fairface_0000638.jpg,data\raw\images\fairface_0007479.jpg,0,Female_20-39_Medium__vs__Male_0-19_Light,audit_identity_0101,audit_identity_0196,audit
data\raw\images\fairface_0004493.jpg,data\raw\images\fairface_0003762.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,audit_identity_0254,audit_identity_0291,audit
data\raw\images\fairface_0005565.jpg,data\raw\images\fairface_0004519.jpg,0,Female_20-39_Light__vs__Female_60+_Dark,audit_identity_0082,audit_identity_0164,audit
data\raw\images\fairface_0002103.jpg,data\raw\images\fairface_0006628.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,audit_identity_0050,audit_identity_0084,audit
data\raw\images\fairface_0004436.jpg,data\raw\images\fairface_0001201.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0117,audit_identity_0242,audit
data\raw\images\fairface_0005814.jpg,data\raw\images\fairface_0007105.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0083,audit_identity_0307,audit
data\raw\images\fairface_0007902.jpg,data\raw\images\fairface_0008949.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0042,audit_identity_0316,audit
data\raw\images\fairface_0000636.jpg,data\raw\images\fairface_0006740.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,audit_identity_0009,audit_identity_0261,audit
data\raw\images\fairface_0002203.jpg,data\raw\images\fairface_0004120.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,audit_identity_0069,audit_identity_0077,audit
data\raw\images\fairface_0009574.jpg,data\raw\images\fairface_0001662.jpg,0,Female_20-39_Light__vs__Male_60+_Light,audit_identity_0096,audit_identity_0357,audit
data\raw\images\fairface_0003093.jpg,data\raw\images\fairface_0009924.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0031,audit_identity_0322,audit
data\raw\images\fairface_0005495.jpg,data\raw\images\fairface_0001419.jpg,0,Female_0-19_Medium__vs__Male_60+_Light,audit_identity_0036,audit_identity_0357,audit
data\raw\images\fairface_0007902.jpg,data\raw\images\fairface_0004508.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0042,audit_identity_0295,audit
data\raw\images\fairface_0008769.jpg,data\raw\images\fairface_0001430.jpg,0,Female_20-39_Light__vs__Male_0-19_Medium,audit_identity_0093,audit_identity_0205,audit
data\raw\images\fairface_0000189.jpg,data\raw\images\fairface_0004832.jpg,0,Female_20-39_Dark__vs__Male_60+_Medium,audit_identity_0048,audit_identity_0371,audit
data\raw\images\fairface_0007590.jpg,data\raw\images\fairface_0003646.jpg,0,Female_20-39_Medium__vs__Female_60+_Medium,audit_identity_0133,audit_identity_0171,audit
data\raw\images\fairface_0001666.jpg,data\raw\images\fairface_0003824.jpg,0,Female_0-19_Medium__vs__Male_40-59_Light,audit_identity_0025,audit_identity_0328,audit
data\raw\images\fairface_0001462.jpg,data\raw\images\fairface_0006740.jpg,0,Male_20-39_Dark__vs__Male_20-39_Light,audit_identity_0229,audit_identity_0261,audit
data\raw\images\fairface_0000726.jpg,data\raw\images\fairface_0002711.jpg,0,Female_0-19_Medium__vs__Male_40-59_Dark,audit_identity_0023,audit_identity_0324,audit
data\raw\images\fairface_0001831.jpg,data\raw\images\fairface_0009912.jpg,0,Female_0-19_Dark__vs__Male_20-39_Light,audit_identity_0001,audit_identity_0270,audit
data\raw\images\fairface_0006942.jpg,data\raw\images\fairface_0003935.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0085,audit_identity_0292,audit
data\raw\images\fairface_0009378.jpg,data\raw\images\fairface_0009483.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0319,audit_identity_0320,audit
data\raw\images\fairface_0001794.jpg,data\raw\images\fairface_0009705.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,audit_identity_0067,audit_identity_0185,audit
data\raw\images\fairface_0003253.jpg,data\raw\images\fairface_0003198.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0111,audit_identity_0249,audit
data\raw\images\fairface_0000020.jpg,data\raw\images\fairface_0002026.jpg,0,Female_0-19_Light__vs__Female_20-39_Light,audit_identity_0009,audit_identity_0068,audit
data\raw\images\fairface_0004901.jpg,data\raw\images\fairface_0009696.jpg,0,Female_20-39_Dark__vs__Male_60+_Medium,audit_identity_0054,audit_identity_0378,audit
data\raw\images\fairface_0001020.jpg,data\raw\images\fairface_0009063.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0276,audit_identity_0317,audit
data\raw\images\fairface_0006612.jpg,data\raw\images\fairface_0000274.jpg,0,Male_0-19_Dark__vs__Male_40-59_Light,audit_identity_0182,audit_identity_0326,audit
data\raw\images\fairface_0004019.jpg,data\raw\images\fairface_0002534.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,audit_identity_0013,audit_identity_0247,audit
data\raw\images\fairface_0004493.jpg,data\raw\images\fairface_0007021.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,audit_identity_0254,audit_identity_0306,audit
data\raw\images\fairface_0002887.jpg,data\raw\images\fairface_0007673.jpg,0,Male_0-19_Medium__vs__Male_60+_Light,audit_identity_0208,audit_identity_0361,audit
data\raw\images\fairface_0004981.jpg,data\raw\images\fairface_0007437.jpg,0,Female_20-39_Medium__vs__Male_40-59_Medium,audit_identity_0121,audit_identity_0349,audit
data\raw\images\fairface_0002569.jpg,data\raw\images\fairface_0004424.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0109,audit_identity_0253,audit
data\raw\images\fairface_0009666.jpg,data\raw\images\fairface_0006700.jpg,0,Female_0-19_Dark__vs__Male_0-19_Medium,audit_identity_0008,audit_identity_0218,audit
data\raw\images\fairface_0002833.jpg,data\raw\images\fairface_0009981.jpg,0,Female_0-19_Medium__vs__Male_0-19_Medium,audit_identity_0030,audit_identity_0226,audit
data\raw\images\fairface_0002519.jpg,data\raw\images\fairface_0002263.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,audit_identity_0069,audit_identity_0107,audit
data\raw\images\fairface_0009825.jpg,data\raw\images\fairface_0001891.jpg,0,Female_20-39_Light__vs__Male_60+_Light,audit_identity_0098,audit_identity_0357,audit
data\raw\images\fairface_0004068.jpg,data\raw\images\fairface_0004196.jpg,0,Female_0-19_Dark__vs__Male_20-39_Medium,audit_identity_0004,audit_identity_0294,audit
data\raw\images\fairface_0008390.jpg,data\raw\images\fairface_0006247.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0091,audit_identity_0303,audit
data\raw\images\fairface_0001764.jpg,data\raw\images\fairface_0004142.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0280,audit_identity_0293,audit
data\raw\images\fairface_0001143.jpg,data\raw\images\fairface_0006271.jpg,0,Male_20-39_Light__vs__Male_40-59_Medium,audit_identity_0242,audit_identity_0347,audit
data\raw\images\fairface_0000985.jpg,data\raw\images\fairface_0002981.jpg,0,Male_0-19_Dark__vs__Male_0-19_Dark,audit_identity_0177,audit_identity_0178,audit
data\raw\images\fairface_0004459.jpg,data\raw\images\fairface_0008363.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0118,audit_identity_0136,audit
data\raw\images\fairface_0003054.jpg,data\raw\images\fairface_0000157.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0110,audit_identity_0271,audit
data\raw\images\fairface_0009186.jpg,data\raw\images\fairface_0003671.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0045,audit_identity_0291,audit
data\raw\images\fairface_0007116.jpg,data\raw\images\fairface_0000321.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,audit_identity_0307,audit_identity_0364,audit
data\raw\images\fairface_0006908.jpg,data\raw\images\fairface_0009431.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0262,audit_identity_0268,audit
data\raw\images\fairface_0004068.jpg,data\raw\images\fairface_0004978.jpg,0,Female_0-19_Dark__vs__Male_20-39_Dark,audit_identity_0004,audit_identity_0233,audit
data\raw\images\fairface_0006532.jpg,data\raw\images\fairface_0007148.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0128,audit_identity_0130,audit
data\raw\images\fairface_0005352.jpg,data\raw\images\fairface_0006740.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,audit_identity_0036,audit_identity_0261,audit
data\raw\images\fairface_0005269.jpg,data\raw\images\fairface_0007321.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,audit_identity_0081,audit_identity_0088,audit
data\raw\images\fairface_0002303.jpg,data\raw\images\fairface_0004424.jpg,0,Female_60+_Medium__vs__Male_20-39_Light,audit_identity_0171,audit_identity_0253,audit
data\raw\images\fairface_0007963.jpg,data\raw\images\fairface_0009912.jpg,0,Female_0-19_Light__vs__Male_20-39_Light,audit_identity_0018,audit_identity_0270,audit
data\raw\images\fairface_0002234.jpg,data\raw\images\fairface_0002990.jpg,0,Female_40-59_Medium__vs__Male_20-39_Light,audit_identity_0156,audit_identity_0248,audit
data\raw\images\fairface_0003946.jpg,data\raw\images\fairface_0009833.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,audit_identity_0053,audit_identity_0144,audit
data\raw\images\fairface_0001922.jpg,data\raw\images\fairface_0003065.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0280,audit_identity_0287,audit
data\raw\images\fairface_0003050.jpg,data\raw\images\fairface_0007907.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0286,audit_identity_0311,audit
data\raw\images\fairface_0004546.jpg,data\raw\images\fairface_0006615.jpg,0,Male_0-19_Light__vs__Male_60+_Medium,audit_identity_0192,audit_identity_0373,audit
data\raw\images\fairface_0009602.jpg,data\raw\images\fairface_0000152.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,audit_identity_0143,audit_identity_0201,audit
data\raw\images\fairface_0005248.jpg,data\raw\images\fairface_0006711.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0035,audit_identity_0305,audit
data\raw\images\fairface_0009502.jpg,data\raw\images\fairface_0004524.jpg,0,Male_0-19_Dark__vs__Male_20-39_Medium,audit_identity_0185,audit_identity_0296,audit
data\raw\images\fairface_0009833.jpg,data\raw\images\fairface_0001143.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0144,audit_identity_0242,audit
data\raw\images\fairface_0001149.jpg,data\raw\images\fairface_0006518.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,audit_identity_0065,audit_identity_0259,audit
data\raw\images\fairface_0008593.jpg,data\raw\images\fairface_0005261.jpg,0,Female_0-19_Dark__vs__Female_20-39_Medium,audit_identity_0007,audit_identity_0122,audit
data\raw\images\fairface_0004706.jpg,data\raw\images\fairface_0001277.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,audit_identity_0118,audit_identity_0204,audit
data\raw\images\fairface_0004072.jpg,data\raw\images\fairface_0005280.jpg,0,Female_40-59_Light__vs__Male_40-59_Medium,audit_identity_0150,audit_identity_0345,audit
data\raw\images\fairface_0007301.jpg,data\raw\images\fairface_0001391.jpg,0,Male_0-19_Medium__vs__Male_20-39_Dark,audit_identity_0220,audit_identity_0228,audit
data\raw\images\fairface_0007348.jpg,data\raw\images\fairface_0009160.jpg,0,Female_20-39_Dark__vs__Male_0-19_Medium,audit_identity_0058,audit_identity_0223,audit
data\raw\images\fairface_0007938.jpg,data\raw\images\fairface_0009866.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,audit_identity_0089,audit_identity_0098,audit
data\raw\images\fairface_0005298.jpg,data\raw\images\fairface_0005016.jpg,0,Female_0-19_Dark__vs__Male_40-59_Medium,audit_identity_0005,audit_identity_0343,audit
data\raw\images\fairface_0006649.jpg,data\raw\images\fairface_0005055.jpg,0,Male_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0218,audit_identity_0344,audit
data\raw\images\fairface_0001720.jpg,data\raw\images\fairface_0008694.jpg,0,Male_20-39_Light__vs__Male_60+_Light,audit_identity_0245,audit_identity_0362,audit
data\raw\images\fairface_0002864.jpg,data\raw\images\fairface_0003511.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,audit_identity_0071,audit_identity_0179,audit
data\raw\images\fairface_0001732.jpg,data\raw\images\fairface_0009134.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0066,audit_identity_0318,audit
data\raw\images\fairface_0003273.jpg,data\raw\images\fairface_0000026.jpg,0,Female_20-39_Dark__vs__Male_0-19_Medium,audit_identity_0052,audit_identity_0201,audit
data\raw\images\fairface_0009723.jpg,data\raw\images\fairface_0007563.jpg,0,Female_20-39_Dark__vs__Male_0-19_Light,audit_identity_0060,audit_identity_0196,audit
data\raw\images\fairface_0003605.jpg,data\raw\images\fairface_0008382.jpg,0,Male_20-39_Light__vs__Male_40-59_Light,audit_identity_0250,audit_identity_0333,audit
data\raw\images\fairface_0004858.jpg,data\raw\images\fairface_0008705.jpg,0,Female_20-39_Light__vs__Female_40-59_Light,audit_identity_0079,audit_identity_0152,audit
data\raw\images\fairface_0005060.jpg,data\raw\images\fairface_0000480.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,audit_identity_0080,audit_identity_0365,audit
data\raw\images\fairface_0002976.jpg,data\raw\images\fairface_0007004.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,audit_identity_0031,audit_identity_0130,audit
